Date	Hour	S1	S2	S3	S4	S5	S6	S7
03/24/2020	23	73	72	71	71	71	71	62
03/25/2020	 0	73	72	71	71	71	71	61
03/25/2020	 1	73	72	71	71	71	71	61
03/25/2020	 2	73	72	71	72	71	71	61
03/25/2020	 3	73	72	71	72	71	71	61
03/25/2020	 4	73	72	71	72	71	71	62
03/25/2020	 5	73	72	71	72	71	71	61
03/25/2020	 6	73	72	71	71	71	71	61
03/25/2020	 7	73	72	71	71	71	71	62
03/25/2020	 8	73	72	71	71	71	71	61
03/25/2020	 9	73	72	71	72	71	71	61
03/25/2020	10	73	72	71	72	71	72	61
03/25/2020	11	73	73	72	72	71	72	62
03/25/2020	12	73	73	71	72	71	72	60
03/25/2020	13	73	73	71	72	71	72	61
03/25/2020	14	73	73	72	72	72	72	61
03/25/2020	15	73	73	72	72	72	73	61
03/25/2020	16	73	73	72	72	72	73	61
03/25/2020	17	73	73	72	72	72	73	61
03/25/2020	18	73	73	71	72	71	73	61
03/25/2020	19	73	73	71	72	71	73	61
03/25/2020	20	73	73	71	72	72	73	61
03/25/2020	21	73	73	71	72	72	73	61
03/25/2020	22	73	73	71	72	72	73	61
03/25/2020	23	73	73	71	72	72	73	61
03/26/2020	 0	73	73	71	72	72	73	61
03/26/2020	 1	73	73	71	72	71	72	61
03/26/2020	 2	73	73	71	72	71	72	61
03/26/2020	 3	73	73	71	72	71	72	61
03/26/2020	 4	72	73	71	72	71	72	61
03/26/2020	 5	72	73	71	72	71	72	60
03/26/2020	 6	72	73	71	72	71	72	61
03/26/2020	 7	72	73	70	72	71	72	60
03/26/2020	 8	72	73	71	72	71	72	61
04/20/2020	16	75	74	74	74	72	74	61
04/20/2020	17	75	74	74	74	73	74	61
04/20/2020	18	75	74	74	74	72	75	61
04/20/2020	19	74	74	73	74	72	74	61
04/20/2020	20	74	74	72	73	72	74	61
04/20/2020	21	74	74	72	73	72	74	61
04/20/2020	22	73	74	72	73	72	73	61
04/20/2020	23	73	74	71	73	72	73	61
04/21/2020	 0	73	74	71	73	72	73	61
04/21/2020	 1	73	74	71	73	72	73	62
04/21/2020	 2	72	73	71	73	71	72	61
04/21/2020	 3	72	73	70	72	71	72	61
04/21/2020	 4	72	73	70	72	71	71	61
04/21/2020	 5	73	73	69	72	71	71	61
04/21/2020	 6	73	73	70	72	71	71	61
04/21/2020	 7	74	73	71	72	71	71	61
04/21/2020	 8	74	73	71	72	71	71	61
04/21/2020	 9	74	73	71	72	71	71	61
04/21/2020	10	74	73	70	72	71	71	61
04/21/2020	11	74	73	71	72	71	71	60
04/21/2020	12	73	73	71	72	71	71	61
04/21/2020	13	73	73	71	72	71	71	61
04/21/2020	14	73	73	71	72	71	71	60
04/21/2020	15	73	73	71	72	71	71	61
04/21/2020	16	73	73	71	72	71	71	60
04/21/2020	17	73	73	71	72	71	72	60
04/21/2020	18	72	73	70	72	71	71	61
04/21/2020	19	73	73	70	72	71	71	60
04/21/2020	20	73	73	70	72	71	71	61
04/21/2020	21	74	73	70	72	71	71	61
04/21/2020	22	74	73	70	72	71	71	62
04/21/2020	23	74	73	71	72	71	71	61
04/22/2020	 0	73	73	73	72	71	71	62
04/22/2020	 1	73	73	71	72	71	71	62
04/22/2020	 2	73	73	74	72	70	71	62
04/22/2020	 3	73	73	71	72	71	71	62
04/22/2020	 4	73	73	70	72	71	71	61
04/22/2020	 5	73	73	70	72	71	71	61
04/22/2020	 6	73	73	70	72	71	71	61
04/22/2020	 7	73	73	70	72	71	71	60
04/22/2020	 8	73	73	70	72	71	71	60
04/22/2020	 9	73	73	70	72	71	71	61
04/22/2020	10	73	73	71	72	71	71	61
04/22/2020	11	73	73	71	72	71	71	61
04/22/2020	12	73	73	71	72	71	72	61
04/22/2020	13	73	73	71	73	71	72	61
04/22/2020	14	73	73	71	73	71	72	61
04/22/2020	15	72	73	71	73	71	72	61
04/22/2020	16	72	73	71	73	71	72	61
04/22/2020	17	73	73	71	73	71	72	61
04/22/2020	18	73	73	71	73	71	72	60
04/22/2020	19	73	73	71	73	72	72	60
04/22/2020	20	73	73	72	73	71	72	61
04/22/2020	21	73	73	71	73	72	72	61
04/22/2020	22	72	73	71	73	71	72	61
04/22/2020	23	72	73	71	73	71	72	61
04/23/2020	 0	72	73	70	72	71	72	61
04/23/2020	 1	72	73	70	72	71	72	61
04/23/2020	 2	72	73	71	72	71	72	61
04/23/2020	 3	73	73	70	72	71	72	61
04/23/2020	 4	73	73	70	72	71	72	60
04/23/2020	 5	73	73	71	72	71	72	60
04/23/2020	 6	73	73	71	72	71	72	61
04/23/2020	 7	73	73	71	72	71	72	61
04/23/2020	 8	73	73	71	72	71	72	61
04/23/2020	 9	73	73	71	72	71	72	61
04/23/2020	10	73	73	71	73	71	72	61
04/23/2020	11	73	73	71	73	71	72	61
04/23/2020	12	73	73	71	73	71	72	60
04/23/2020	13	73	73	71	73	71	72	61
04/23/2020	14	73	73	71	73	71	72	61
04/23/2020	15	73	73	71	73	72	72	61
04/23/2020	16	73	73	71	73	72	72	61
04/23/2020	17	73	73	71	73	71	72	61
04/23/2020	18	72	73	71	73	71	72	61
04/23/2020	19	72	73	70	72	71	72	61
04/23/2020	20	72	73	70	72	71	72	61
04/23/2020	21	72	73	70	72	71	71	62
04/23/2020	22	73	73	70	72	71	71	60
04/23/2020	23	73	73	70	72	71	71	61
04/24/2020	 0	73	73	70	72	71	71	62
04/24/2020	 1	73	73	71	72	71	71	61
04/24/2020	 2	73	73	70	72	71	71	61
04/24/2020	 3	73	73	70	72	71	71	61
04/24/2020	 4	73	73	70	72	71	71	61
04/24/2020	 5	73	73	70	72	71	71	61
04/24/2020	 6	73	73	70	72	71	71	61
04/24/2020	 7	73	73	70	72	71	71	61
04/24/2020	 8	73	73	70	72	71	71	62
04/24/2020	 9	73	73	70	72	71	71	62
04/24/2020	10	73	73	70	72	71	71	62
04/24/2020	11	73	73	71	72	71	71	62
04/24/2020	12	73	73	71	72	71	71	61
04/24/2020	13	73	73	71	72	71	71	61
04/24/2020	14	73	73	70	72	71	71	61
04/24/2020	15	73	73	70	72	71	71	60
04/24/2020	16	73	73	70	72	71	71	61
04/24/2020	17	73	73	70	72	71	71	62
04/24/2020	18	73	73	71	72	71	71	61
04/24/2020	19	73	73	71	72	71	71	62
04/24/2020	20	73	73	71	72	71	71	61
04/24/2020	21	73	73	71	72	71	71	61
04/24/2020	22	73	73	71	72	71	71	61
04/24/2020	23	73	73	71	72	71	71	61
04/25/2020	 0	73	73	71	72	71	71	62
04/25/2020	 1	73	73	71	72	71	71	61
04/25/2020	 2	73	73	71	72	71	71	61
04/25/2020	 3	73	73	71	72	71	71	62
04/25/2020	 4	73	73	71	72	71	71	61
04/25/2020	 5	73	73	71	72	71	71	61
04/25/2020	 6	73	73	71	72	71	71	61
04/25/2020	 7	73	73	71	72	71	71	61
04/25/2020	 8	73	73	71	72	71	71	61
04/25/2020	 9	73	73	71	72	71	71	61
04/25/2020	10	73	73	71	72	71	71	61
04/25/2020	11	73	73	71	72	71	71	61
04/25/2020	12	73	73	70	72	71	71	61
04/25/2020	13	73	73	70	72	71	71	60
04/25/2020	14	73	73	70	72	71	71	61
04/25/2020	15	73	73	70	72	71	71	60
04/25/2020	16	73	73	70	72	71	71	61
04/25/2020	17	73	73	71	72	71	71	61
04/25/2020	18	74	73	71	72	71	71	61
04/25/2020	19	73	73	71	72	71	71	61
04/25/2020	20	73	72	71	72	71	71	61
04/25/2020	21	73	72	71	72	71	71	61
04/25/2020	22	73	73	71	72	71	71	62
04/25/2020	23	73	73	71	72	71	71	61
04/26/2020	 0	73	73	71	72	71	71	61
04/26/2020	 1	73	73	71	72	71	71	61
04/26/2020	 2	73	73	71	72	71	71	61
04/26/2020	 3	73	72	71	72	71	71	61
04/26/2020	 4	73	72	71	72	71	71	60
04/26/2020	 5	73	72	71	72	71	71	60
04/26/2020	 6	73	72	71	72	71	71	60
04/26/2020	 7	73	72	71	72	71	71	60
04/26/2020	 8	73	73	71	72	71	71	61
04/26/2020	 9	73	73	71	72	71	71	60
04/26/2020	10	73	73	71	72	71	71	61
04/26/2020	11	73	73	71	72	71	71	61
04/26/2020	12	73	73	71	72	71	72	61
04/26/2020	13	73	73	71	72	71	72	61
04/26/2020	14	73	73	72	73	72	72	60
04/26/2020	15	73	73	72	73	72	72	60
04/26/2020	16	74	73	72	73	72	73	60
04/26/2020	17	73	73	71	73	72	73	60
04/26/2020	18	73	73	72	73	72	72	61
04/26/2020	19	73	73	71	73	71	72	61
04/26/2020	20	72	73	71	72	71	72	61
04/26/2020	21	72	73	71	72	71	72	61
04/26/2020	22	72	73	71	72	71	72	61
04/26/2020	23	72	73	71	72	71	72	61
04/27/2020	 0	73	73	71	72	71	72	61
04/27/2020	 1	73	73	70	72	71	71	61
04/27/2020	 2	73	73	70	72	71	71	61
04/27/2020	 3	73	73	71	72	71	71	61
04/27/2020	 4	73	73	71	72	71	71	61
04/27/2020	 5	73	73	71	72	71	71	61
04/27/2020	 6	73	73	71	72	71	71	61
04/27/2020	 7	73	73	71	72	71	71	61
04/27/2020	 8	73	73	71	72	71	71	61
04/27/2020	 9	73	73	71	72	71	72	61
04/27/2020	10	74	73	72	73	71	72	61
04/27/2020	11	74	73	73	73	72	73	61
04/27/2020	12	74	74	73	73	72	74	61
04/27/2020	13	75	74	74	73	72	74	61
04/27/2020	14	75	74	74	74	72	74	61
04/27/2020	15	75	74	74	74	72	75	61
04/27/2020	16	75	74	74	74	72	75	61
04/27/2020	17	74	74	72	73	72	74	61
04/27/2020	18	74	74	72	73	72	74	61
04/27/2020	19	74	74	72	73	72	74	61
04/27/2020	20	74	74	72	73	72	74	62
04/27/2020	21	74	74	72	73	72	74	62
04/27/2020	22	74	74	72	73	72	73	62
04/27/2020	23	74	74	72	73	72	73	61
04/28/2020	 0	74	74	72	73	72	73	62
04/28/2020	 1	74	74	72	73	72	73	62
04/28/2020	 2	74	74	72	73	72	73	61
04/28/2020	 3	74	74	72	73	72	73	62
04/28/2020	 4	74	74	72	73	72	73	61
04/28/2020	 5	74	74	72	73	72	73	61
04/28/2020	 6	74	74	72	73	72	73	61
04/28/2020	 7	74	74	72	73	72	73	61
04/28/2020	 8	74	74	72	73	72	73	62
04/28/2020	 9	74	74	73	74	72	74	62
04/28/2020	10	75	75	74	74	73	74	62
04/28/2020	11	76	75	75	74	72	75	63
04/28/2020	12	76	75	75	75	71	76	63
04/28/2020	13	77	75	75	75	70	76	63
04/28/2020	14	77	75	75	75	69	76	63
04/28/2020	15	77	75	75	75	69	76	63
04/28/2020	16	77	76	76	75	69	76	63
04/28/2020	17	78	76	77	75	68	77	64
04/28/2020	18	78	76	77	76	68	78	64
04/28/2020	19	76	76	74	75	68	77	64
04/28/2020	20	76	76	75	75	67	77	64
04/28/2020	21	76	76	74	75	68	76	64
04/28/2020	22	76	76	74	75	68	76	64
04/28/2020	23	76	76	74	75	68	76	63
04/29/2020	 0	75	75	73	75	68	75	63
04/29/2020	 1	75	75	72	74	69	75	62
04/29/2020	 2	75	75	72	74	70	75	62
04/29/2020	 3	75	75	73	74	70	75	63
04/29/2020	 4	74	75	72	74	69	75	63
04/29/2020	 5	74	75	72	74	70	74	63
04/29/2020	 6	74	75	72	74	70	74	62
04/29/2020	 7	74	75	72	74	70	74	62
04/29/2020	 8	74	75	72	74	71	74	62
04/29/2020	 9	74	75	72	74	71	74	61
04/29/2020	10	74	74	72	74	71	73	61
04/29/2020	11	73	74	72	74	71	73	61
04/29/2020	12	73	74	72	74	71	73	61
04/29/2020	13	74	74	71	73	71	73	61
04/29/2020	14	73	74	71	73	71	73	60
04/29/2020	15	73	74	71	73	71	73	61
04/29/2020	16	73	74	71	73	71	72	60
04/29/2020	17	72	74	71	73	71	72	60
04/29/2020	18	72	74	71	73	71	72	60
04/29/2020	19	72	74	71	73	71	72	60
04/29/2020	20	72	73	70	73	71	72	60
04/29/2020	21	72	73	70	73	71	72	60
04/29/2020	22	72	73	70	72	71	71	60
04/29/2020	23	72	73	70	72	71	71	61
04/30/2020	 0	72	73	70	72	71	71	60
04/30/2020	 1	72	73	70	72	71	71	60
04/30/2020	 2	73	73	70	72	71	71	60
04/30/2020	 3	73	73	71	72	71	71	60
04/30/2020	 4	73	73	71	72	71	71	61
04/30/2020	 5	73	73	70	72	71	71	61
04/30/2020	 6	73	73	70	72	71	71	61
04/30/2020	 7	72	73	70	72	71	71	60
04/30/2020	 8	73	72	70	72	71	71	61
04/30/2020	 9	73	72	71	72	71	71	60
04/30/2020	10	73	72	71	72	71	71	60
04/30/2020	11	72	72	71	72	71	71	60
04/30/2020	12	72	72	70	72	71	71	61
04/30/2020	13	72	72	71	72	71	71	61
04/30/2020	14	72	72	71	72	71	71	61
04/30/2020	15	72	72	71	72	71	71	61
04/30/2020	16	73	72	71	72	71	71	60
04/30/2020	17	72	72	71	72	71	71	60
04/30/2020	18	72	72	71	72	71	71	61
04/30/2020	19	72	72	71	72	71	71	60
04/30/2020	20	72	72	70	72	71	71	61
04/30/2020	21	72	72	70	72	71	71	61
04/30/2020	22	72	72	71	72	71	71	61
04/30/2020	23	72	72	71	72	71	71	60
05/01/2020	 0	72	72	71	72	71	71	60
05/01/2020	 1	72	72	71	72	71	71	61
05/01/2020	 2	73	72	70	72	71	71	61
05/01/2020	 3	73	72	70	72	71	71	60
05/01/2020	 4	72	72	71	72	71	71	61
05/01/2020	 5	72	72	71	72	71	71	61
05/01/2020	 6	72	72	71	72	71	71	61
05/01/2020	 7	72	72	71	72	71	71	61
05/01/2020	 8	73	72	71	72	71	71	62
05/01/2020	 9	73	72	71	72	71	71	61
05/01/2020	10	72	72	72	72	71	72	61
05/01/2020	11	73	73	72	72	71	72	61
05/01/2020	12	73	73	72	72	71	73	61
05/01/2020	13	73	73	72	73	72	73	60
05/01/2020	14	73	73	73	73	72	73	61
05/01/2020	15	73	73	73	73	72	73	61
05/01/2020	16	73	73	73	73	72	73	61
05/01/2020	17	73	73	72	73	72	73	61
05/01/2020	18	73	73	72	73	71	73	61
05/01/2020	19	73	73	71	73	71	73	61
05/01/2020	20	72	73	71	73	72	73	61
05/01/2020	21	73	73	71	73	71	73	61
05/01/2020	22	73	73	71	73	71	73	61
05/01/2020	23	73	73	72	73	71	73	61
05/02/2020	 0	73	73	72	73	71	73	61
05/02/2020	 1	73	73	72	73	71	73	61
05/02/2020	 2	73	73	72	73	71	73	61
05/02/2020	 3	73	73	72	73	71	73	61
05/02/2020	 4	73	73	72	73	72	73	61
05/02/2020	 5	73	73	72	73	72	73	61
05/02/2020	 6	73	73	72	73	72	73	61
05/02/2020	 7	73	73	72	73	72	73	61
05/02/2020	 8	74	74	73	73	72	74	61
05/02/2020	 9	74	74	74	74	71	74	62
05/02/2020	10	75	74	74	74	70	75	62
05/02/2020	11	76	75	75	74	69	76	63
05/02/2020	12	77	75	76	75	68	77	64
05/02/2020	13	78	75	77	75	68	78	64
05/02/2020	14	78	76	78	75	68	78	64
05/02/2020	15	78	76	78	76	68	79	64
05/02/2020	16	78	76	78	76	68	79	64
05/02/2020	17	78	76	78	76	68	79	64
05/02/2020	18	78	76	77	76	69	79	64
05/02/2020	19	78	76	77	76	71	79	65
05/02/2020	20	78	76	77	76	71	79	65
05/02/2020	21	78	76	77	76	69	79	65
05/02/2020	22	78	77	77	76	68	78	64
05/02/2020	23	78	77	77	76	68	78	64
05/03/2020	 0	77	77	77	76	68	78	64
05/03/2020	 1	77	77	77	76	68	78	64
05/03/2020	 2	77	77	76	76	68	78	64
05/03/2020	 3	77	77	75	76	68	77	63
05/03/2020	 4	76	76	74	76	68	77	63
05/03/2020	 5	75	76	74	75	69	76	62
05/03/2020	 6	75	76	73	75	69	76	62
05/03/2020	 7	75	76	74	75	69	75	62
05/03/2020	 8	76	76	75	76	69	76	63
05/03/2020	 9	76	76	76	76	69	76	63
05/03/2020	10	77	77	76	76	68	77	63
05/03/2020	11	77	77	76	76	68	77	63
05/03/2020	12	77	77	77	76	68	77	63
05/03/2020	13	77	77	77	76	68	77	63
05/03/2020	14	77	77	76	76	68	77	63
05/03/2020	15	77	77	76	76	68	77	63
05/03/2020	16	77	77	77	77	68	77	64
05/03/2020	17	78	77	78	77	68	78	64
05/03/2020	18	78	77	78	77	69	79	65
05/03/2020	19	79	77	78	77	69	79	65
05/03/2020	20	79	77	78	77	69	79	65
05/03/2020	21	78	77	77	77	68	79	65
05/03/2020	22	76	76	74	76	67	77	63
05/03/2020	23	75	76	73	76	68	75	62
05/04/2020	 0	75	76	73	76	70	75	61
05/04/2020	 1	74	76	72	75	70	74	61
05/04/2020	 2	74	76	72	75	71	74	61
05/04/2020	 3	74	75	72	75	71	73	61
05/04/2020	 4	74	75	72	75	71	73	61
05/04/2020	 5	73	75	71	75	71	73	60
05/04/2020	 6	73	75	71	74	71	72	61
05/04/2020	 7	73	75	71	74	71	72	60
05/04/2020	 8	73	74	71	74	71	72	60
05/04/2020	 9	73	74	71	74	71	72	61
05/04/2020	10	72	74	71	74	71	72	60
05/04/2020	11	72	74	71	74	71	72	60
05/04/2020	12	72	74	71	74	71	72	60
05/04/2020	13	73	74	71	74	71	72	60
05/04/2020	14	72	74	71	74	71	71	61
05/04/2020	15	72	74	71	74	71	71	60
05/04/2020	16	72	74	71	74	71	71	61
05/04/2020	17	72	74	71	74	71	71	60
05/04/2020	18	73	74	71	74	71	71	61
05/04/2020	19	73	74	70	73	71	71	60
05/04/2020	20	73	74	71	74	71	72	60
05/04/2020	21	72	74	71	73	71	71	60
05/04/2020	22	72	74	71	73	71	71	60
05/04/2020	23	73	74	71	73	70	71	60
05/05/2020	 0	73	74	70	73	71	71	61
05/05/2020	 1	73	73	70	73	71	71	60
05/05/2020	 2	73	73	70	73	71	71	60
05/05/2020	 3	73	73	70	73	71	71	60
05/05/2020	 4	73	73	70	73	71	71	60
05/05/2020	 5	73	73	71	73	71	71	60
05/05/2020	 6	73	73	71	73	71	71	60
05/05/2020	 7	73	73	71	73	71	71	60
05/05/2020	 8	73	73	71	73	71	71	60
05/05/2020	 9	73	73	71	73	71	71	60
05/05/2020	10	73	73	71	73	71	71	60
05/05/2020	11	73	73	70	73	71	71	60
05/05/2020	12	73	73	70	73	71	71	60
05/05/2020	13	73	73	70	73	71	71	60
05/05/2020	14	72	73	70	72	71	71	61
05/05/2020	15	73	73	70	73	71	71	60
05/05/2020	16	73	73	70	72	71	71	60
05/05/2020	17	73	73	70	72	71	71	61
05/05/2020	18	73	73	70	72	71	71	61
05/05/2020	19	73	73	70	72	71	71	61
05/05/2020	20	73	73	70	72	71	71	60
05/05/2020	21	73	73	70	72	71	71	60
05/05/2020	22	73	73	70	72	71	71	60
05/05/2020	23	73	73	70	72	71	71	60
05/06/2020	 0	73	72	70	72	71	71	60
05/06/2020	 1	73	72	70	72	71	71	60
05/06/2020	 2	73	72	70	72	71	71	60
05/06/2020	 3	73	72	70	72	71	71	60
05/06/2020	 4	73	72	71	72	71	71	61
05/06/2020	 5	73	72	71	72	71	72	60
05/06/2020	 6	73	73	72	73	72	72	60
05/06/2020	 7	73	72	70	72	71	72	61
05/06/2020	 8	72	72	70	72	71	71	61
05/06/2020	 9	73	72	71	72	71	71	60
05/06/2020	10	73	72	71	72	71	71	61
05/06/2020	11	73	72	71	72	71	71	60
05/06/2020	12	72	72	71	72	71	71	61
05/06/2020	13	72	72	71	72	71	71	61
05/06/2020	14	72	72	70	72	71	71	61
05/06/2020	15	72	72	70	72	71	71	61
05/06/2020	16	72	73	71	72	71	71	61
05/06/2020	17	72	72	71	72	71	71	61
05/06/2020	18	72	72	71	72	71	71	61
05/06/2020	19	72	72	71	72	71	71	61
05/06/2020	20	72	72	71	72	71	71	61
05/06/2020	21	72	72	71	72	71	71	61
05/06/2020	22	72	72	71	72	71	71	61
05/06/2020	23	72	72	71	72	71	71	61
05/07/2020	 0	72	73	71	72	71	71	61
05/07/2020	 1	72	73	71	72	71	71	61
05/07/2020	 2	72	72	71	72	71	71	60
05/07/2020	 3	72	73	71	72	71	71	61
05/07/2020	 4	72	73	71	72	71	71	61
05/07/2020	 5	72	73	71	72	71	71	61
05/07/2020	 6	72	73	71	72	71	71	61
05/07/2020	 7	73	73	71	72	71	71	60
05/07/2020	 8	72	73	71	72	71	71	61
05/07/2020	 9	72	73	71	72	71	71	61
05/07/2020	10	72	73	71	72	71	71	61
05/07/2020	11	73	73	71	72	71	71	61
05/07/2020	12	73	73	72	73	71	72	61
05/07/2020	13	73	73	72	73	72	72	61
05/07/2020	14	72	73	71	73	71	72	61
05/07/2020	15	72	73	71	73	71	71	61
05/07/2020	16	72	73	71	72	71	71	61
05/07/2020	17	72	73	71	72	71	71	61
05/07/2020	18	73	73	71	72	71	71	61
05/07/2020	19	72	73	71	72	71	71	61
05/07/2020	20	72	73	71	72	71	71	61
05/07/2020	21	73	73	71	72	71	71	61
05/07/2020	22	73	73	71	72	71	71	61
05/07/2020	23	72	73	71	72	71	71	61
05/08/2020	 0	72	73	71	72	71	71	61
05/08/2020	 1	72	72	71	72	71	71	61
05/08/2020	 2	72	72	71	72	71	71	61
05/08/2020	 3	72	72	71	72	71	71	61
05/08/2020	 4	72	72	70	72	71	71	60
05/08/2020	 5	72	72	70	72	71	71	61
05/08/2020	 6	73	73	73	73	71	72	60
05/08/2020	 7	72	72	71	72	71	72	61
05/08/2020	 8	72	72	71	72	71	71	61
05/08/2020	 9	72	72	71	72	71	71	60
05/08/2020	10	73	72	71	72	71	71	61
05/08/2020	11	73	73	71	72	71	71	60
05/08/2020	12	73	73	71	72	71	71	61
05/08/2020	13	73	73	71	72	71	71	60
05/08/2020	14	73	73	71	72	71	71	61
05/08/2020	15	73	73	71	72	71	71	61
05/08/2020	16	73	73	71	72	71	71	61
05/08/2020	17	73	73	71	72	71	71	61
05/08/2020	18	73	73	70	72	71	71	61
05/08/2020	19	73	73	71	72	71	72	60
05/08/2020	20	73	72	72	72	71	72	61
05/08/2020	21	72	73	71	72	71	72	61
05/08/2020	22	72	73	71	72	71	71	61
05/08/2020	23	72	72	71	72	71	71	61
05/09/2020	 0	73	73	71	72	71	71	61
05/09/2020	 1	73	73	71	72	71	71	61
05/09/2020	 2	73	73	71	72	71	71	61
05/09/2020	 3	73	72	71	72	71	71	61
05/09/2020	 4	73	72	71	72	71	71	61
05/09/2020	 5	73	72	71	72	71	71	61
05/09/2020	 6	72	72	71	72	71	71	60
05/09/2020	 7	72	72	71	72	71	71	61
05/09/2020	 8	72	72	70	72	71	71	61
05/09/2020	 9	73	72	72	72	71	71	61
05/09/2020	10	73	72	72	72	71	71	61
05/09/2020	11	73	72	71	72	71	71	61
05/09/2020	12	73	72	71	72	71	71	62
05/09/2020	13	73	72	71	72	71	71	61
05/09/2020	14	73	72	71	72	71	71	61
05/09/2020	15	72	72	71	72	71	71	62
05/09/2020	16	72	72	71	72	71	71	61
05/09/2020	17	72	72	71	72	71	71	61
05/09/2020	18	72	72	71	72	71	71	62
05/09/2020	19	72	72	71	72	71	71	61
05/09/2020	20	72	72	71	72	71	71	61
05/09/2020	21	72	72	71	72	71	71	61
05/09/2020	22	72	72	71	72	71	71	61
05/09/2020	23	72	72	71	72	71	71	61
05/10/2020	 0	72	72	71	72	71	71	61
05/10/2020	 1	72	72	71	72	71	71	62
05/10/2020	 2	72	72	71	72	71	71	61
05/10/2020	 3	72	72	71	72	71	71	62
05/10/2020	 4	72	72	71	72	71	71	61
05/10/2020	 5	72	72	71	72	71	71	61
05/10/2020	 6	73	72	71	72	71	71	61
05/10/2020	 7	72	73	71	72	71	71	61
05/10/2020	 8	72	73	71	72	71	71	61
05/10/2020	 9	72	73	71	72	71	71	62
05/10/2020	10	72	73	70	72	71	71	61
05/10/2020	11	73	73	71	72	71	71	61
05/10/2020	12	72	72	71	72	71	71	62
05/10/2020	13	72	72	71	72	71	71	61
05/10/2020	14	72	72	70	72	71	71	61
05/10/2020	15	72	72	70	72	71	71	61
05/10/2020	16	73	73	73	72	72	72	61
05/10/2020	17	73	73	71	72	71	72	61
05/10/2020	18	72	73	71	72	71	71	61
05/10/2020	19	72	73	71	72	71	71	61
05/10/2020	20	72	73	71	72	71	71	61
05/10/2020	21	72	73	71	72	71	71	61
05/10/2020	22	72	73	71	72	71	71	61
05/10/2020	23	72	73	71	72	71	71	61
05/11/2020	 0	73	73	71	72	71	71	61
05/11/2020	 1	72	72	70	72	71	71	61
05/11/2020	 2	72	72	70	72	71	71	61
05/11/2020	 3	73	73	73	72	71	71	61
05/11/2020	 4	73	73	70	72	71	72	60
05/11/2020	 5	72	72	70	72	71	71	61
05/11/2020	 6	72	72	71	72	71	71	61
05/11/2020	 7	73	72	71	72	71	71	61
05/11/2020	 8	73	72	71	72	71	71	62
05/11/2020	 9	73	72	71	72	71	71	61
05/11/2020	10	73	72	71	72	71	72	61
05/11/2020	11	73	72	71	72	71	72	61
05/11/2020	12	73	72	71	72	71	71	61
05/11/2020	13	72	72	71	72	71	71	61
05/11/2020	14	72	72	71	72	71	71	61
05/11/2020	15	72	72	71	72	71	71	61
05/11/2020	16	72	72	71	72	71	71	62
05/11/2020	17	72	72	71	72	71	71	61
05/11/2020	18	72	72	71	72	71	71	61
05/11/2020	19	72	72	71	72	71	71	61
05/11/2020	20	73	72	71	72	71	71	62
05/11/2020	21	72	72	71	72	71	71	62
05/11/2020	22	72	72	71	72	71	71	60
05/11/2020	23	72	72	71	72	71	71	61
05/12/2020	 0	72	72	71	72	71	71	61
05/12/2020	 1	72	72	71	72	71	71	61
05/12/2020	 2	72	72	71	72	71	71	61
05/12/2020	 3	72	72	71	72	71	71	61
05/12/2020	 4	72	72	71	72	71	71	61
05/12/2020	 5	72	72	71	72	71	71	61
05/12/2020	 6	73	72	73	72	71	72	61
05/12/2020	 7	73	72	70	72	71	72	61
05/12/2020	 8	72	72	71	72	71	71	61
05/12/2020	 9	72	72	71	72	71	71	61
05/12/2020	10	72	72	71	72	71	71	61
05/12/2020	11	72	72	71	72	71	71	61
05/12/2020	12	72	72	71	72	71	71	62
05/12/2020	13	72	72	71	72	71	71	61
05/12/2020	14	73	72	71	72	71	71	61
05/12/2020	15	72	72	71	72	71	71	61
05/12/2020	16	72	72	71	72	71	71	61
05/12/2020	17	72	72	71	72	71	71	61
05/12/2020	18	72	72	71	72	71	71	61
05/12/2020	19	72	72	71	72	71	71	61
05/12/2020	20	72	72	71	72	71	71	61
05/12/2020	21	72	72	71	72	71	71	61
05/12/2020	22	72	72	71	72	71	71	61
05/12/2020	23	72	72	71	72	71	71	61
05/13/2020	 0	72	72	71	72	71	71	62
05/13/2020	 1	72	72	71	72	71	71	61
05/13/2020	 2	72	72	71	72	71	71	61
05/13/2020	 3	72	72	71	72	71	71	61
05/13/2020	 4	72	72	71	72	71	71	61
05/13/2020	 5	72	72	71	72	71	71	61
05/13/2020	 6	72	72	71	72	71	71	61
05/13/2020	 7	72	72	71	72	71	71	61
05/13/2020	 8	72	72	71	72	71	71	61
05/13/2020	 9	72	72	71	72	71	71	61
05/13/2020	10	72	72	71	72	71	71	61
05/13/2020	11	72	72	71	72	71	71	61
05/13/2020	12	72	72	71	72	71	71	61
05/13/2020	13	72	72	71	72	71	71	62
05/13/2020	14	72	72	71	72	71	71	61
05/13/2020	15	72	72	71	72	71	71	61
05/13/2020	16	73	73	71	72	71	72	61
05/13/2020	17	72	73	71	72	71	72	61
05/13/2020	18	72	73	72	72	71	72	61
05/13/2020	19	72	73	72	73	71	72	61
05/13/2020	20	72	73	71	73	72	72	61
05/13/2020	21	72	73	71	72	71	72	61
05/13/2020	22	72	73	71	73	71	72	61
05/13/2020	23	72	73	71	73	71	72	61
05/14/2020	 0	72	73	71	72	71	72	61
05/14/2020	 1	72	73	71	72	71	72	62
